filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
014_HC.png,53.493180820131045,45.23778454771142,15.285037623650755,11.729070127204382,2.2124248705878804
014_HC.png,53.34376948553393,45.51018240235707,16.353499716796073,12.350412576939009,2.2183758372017173
015_HC.png,81.12709266486713,63.53619249354167,43.18847263195748,35.17322182300482,0.012466922852933434
015_HC.png,81.05578844119245,63.79073533560233,42.30329529470617,34.13042632667116,0.0194666423040432
016_HC.png,50.145042125695674,22.731147345739583,13.555514023688806,10.427672476047176,2.5273315521067907
016_HC.png,50.17112217706125,22.667389599285006,13.145122877368907,10.080744043508352,2.5305219525136784
017_HC.png,48.85119462590068,38.01050171887375,31.864699204259153,26.180273429317364,2.796957770612601
017_HC.png,48.95755919979524,37.991003639342324,31.12124763192852,25.72752959185963,2.774987890041938
018_HC.png,60.25945982068498,36.76121637881249,48.48542775120486,36.09654315927071,3.1167068779416023
018_HC.png,60.20596485843017,36.790104557883005,47.33787423849593,35.59347914263995,3.1171159394850383
019_HC.png,43.25979892134157,21.286317900026198,22.49135542960897,17.053993018466098,0.038392662906800316
019_HC.png,43.32014829585988,21.26280060828854,21.908661266114937,16.763332628791023,0.035192475382906596
020_HC.png,17.252344749111742,14.777850437354235,13.646210602921979,10.58699606392554,0.07601993331631185
020_HC.png,17.28570397168025,14.738298767882785,13.997563863235984,10.849022116068337,0.07395385294262838
021_HC.png,23.937256294693977,17.17415713154858,13.672381807925989,11.470623433512893,3.111238209801179
021_HC.png,23.947524609408166,17.166257112567806,13.302696828802894,11.183097796809452,3.0800701702995457
022_HC.png,47.25108307817167,33.18570946363798,32.87446897670318,26.970134150501615,0.07958603917398246
022_HC.png,47.18641547527212,33.13008377443242,31.918377227500237,26.5654352967465,0.07783727444418193
023_HC.png,44.88871309951648,29.327099151527452,31.614901135723294,25.293363854385095,3.0976989651353253
023_HC.png,45.06152435471331,29.382998609338827,30.557806781558117,24.909068045628054,3.0840370819012732
024_HC.png,50.09354239986613,38.64894824550816,29.28118187983662,22.77176857826293,0.04627535341732585
024_HC.png,50.0694926936505,38.61137989126001,28.456032695685685,22.34963820749916,0.03960267014807781
025_HC.png,47.929143142906305,36.193641837402524,31.656174899354486,24.69825683434626,2.956214670641285
025_HC.png,47.77495484545039,36.266373677884864,32.52713996359458,25.081329764981255,2.9748508061593872
026_HC.png,49.523655607483775,22.68099762683934,15.257811905313773,12.461065843056296,0.26161669494837
026_HC.png,49.536435500153786,22.58613062630935,14.79520641543578,12.085131305925703,0.2575698885139401
027_HC.png,84.51938701310645,46.19251197738197,29.519045945434804,26.45958186229997,0.8569509103012612
027_HC.png,84.66066447847895,46.08447037394248,28.267637803612534,25.122002650305173,0.9155399216507865
028_HC.png,57.62096949600252,31.413823461417543,30.607935529930582,25.583007963382595,3.093732985639979
028_HC.png,57.6563580325361,31.389101892640944,29.865764013561844,25.14369604962889,3.086811696282972
029_HC.png,46.99344249798086,32.49643889942266,31.8721479578332,24.79913256678643,0.06686012390503882
029_HC.png,47.01951365195559,32.50058461666145,31.241407722208788,24.404262012220233,0.05972591481888005
030_HC.png,39.72289577547367,33.87490828996855,18.772418432969605,13.80372184378931,0.09435113688959977
030_HC.png,39.617810205352036,33.90441291338548,19.401112465536993,14.20501462129568,0.09380039517617138
031_HC.png,39.57426313689913,26.39257477804484,29.91610400386578,23.237800072805253,3.128915740484907
031_HC.png,39.551432692525225,26.43123493183647,29.232422219184674,22.840159714953074,3.1325331121935616
032_HC.png,41.69760026008149,27.655439673264784,33.56356866119721,24.283432917761605,0.03434785384318797
032_HC.png,41.88362010202606,27.67407919118825,32.72131178225642,23.94535790739895,0.01924080624360448
033_HC.png,59.53467493555792,41.86847404799254,21.496056477226414,16.828613169880104,2.668669306161849
033_HC.png,59.49932751690559,41.899722843179745,20.13860992665564,16.2654984575121,2.6315540950509324
034_HC.png,71.02002394773207,34.88779253127833,11.899452833402195,9.728329727040881,2.8335051292000855
034_HC.png,71.370340098863,34.87611194508676,10.796603017818507,8.830871354655116,2.922045914381405
035_HC.png,51.6229726834617,31.691946121871574,31.80326668048761,25.232501173890576,3.124021516191614
035_HC.png,51.44194993495348,31.763615712284906,32.64052518056453,25.701945203808805,3.1240737141489796
036_HC.png,105.70378485320938,75.0416035202168,51.668417656376604,41.93966121070907,0.2307429347471904
036_HC.png,105.70658880640077,74.87281824723183,49.68737706740356,40.95555704424051,0.23981858826801694
037_HC.png,31.242431129690996,19.883328300657187,13.577765679186093,10.991678594437358,0.13605597324413163
037_HC.png,31.131201791211605,19.80772192043735,12.88848251096714,10.656318994356827,0.13545543041831876
038_HC.png,41.82328463254219,29.350255424953303,32.35722785826874,25.759890687666253,0.00852877339097876
038_HC.png,41.89765139140528,29.327780152849048,31.77723337208406,25.413642748521063,0.006698649089876308
039_HC.png,80.94984269790073,57.8602408564852,50.96680958506059,40.47246780505844,0.0056755957571223686
039_HC.png,81.7872549465856,57.753065734802185,48.58996221388929,39.66186435236282,0.014044046850478359
040_HC.png,49.44116468565907,37.10648650298635,28.847917685999008,22.151668068276212,0.07235289365332724
040_HC.png,49.39608798041203,37.10135697864843,29.61369448477546,22.54378614817793,0.07623618199682629
041_HC.png,46.99136941022476,33.439078240292446,30.24804819240359,21.81153818554877,3.0673485160883462
041_HC.png,46.7343949943664,33.49102128225807,31.34743846728998,22.20783094175581,3.070238445345246
042_HC.png,68.86332702863359,43.61223902409391,47.80147396340331,32.95144349145774,0.08199020784805149
042_HC.png,69.06727548404204,43.74367649029877,46.74935748095994,32.26260238610996,0.07473442545813061
043_HC.png,62.04048785858272,45.57302720108182,53.08028110714535,42.0105195480932,0.01692478820161707
043_HC.png,62.400377273795264,45.63719924244774,51.31433734210672,41.537067825583854,0.004687163518539459
044_HC.png,35.41160502188244,24.64662746243805,22.7269768423573,18.5712938815551,0.010193648546441796
044_HC.png,35.40405245022362,24.734254689238913,21.782138530799596,18.198888315060568,0.0046173886979793835
045_HC.png,25.931681667188464,16.56529934888467,13.34471621743834,11.487875526619789,1.0150454736721801
045_HC.png,25.988342433018474,16.498129361491326,12.998718996418727,11.139448010516269,1.0484673464043475
046_HC.png,39.928024393064845,36.31394731606843,30.447803976705035,24.859657696026346,2.851621948305622
046_HC.png,39.98739673785568,36.300642952329184,29.87590912667056,24.44136662621049,2.8332721026047034
047_HC.png,54.82345525559177,32.83473028147471,30.21594007390382,24.766824845028314,3.0347395732789253
047_HC.png,54.761401953229715,32.8481197456534,30.973340699566585,25.32394734530066,3.0483246243155286
048_HC.png,76.51001472600481,47.78563150520066,47.391675564524675,34.15113433975057,2.8838291532646045
048_HC.png,76.76096801077682,47.788825687770114,45.97528002756509,33.31370828471549,2.8533941488530155
049_HC.png,37.42420588677367,31.893772592868537,28.939765467681532,23.325069807883168,2.9990381678117046
049_HC.png,37.44358972968751,31.875463626245786,28.364124126709424,22.924072418925157,2.991174652061028
050_HC.png,76.93543647891342,60.76103628267571,51.77837883459762,43.11149097244202,2.936617267127719
050_HC.png,77.178919928873,60.906023472939694,50.430469767446496,42.031619151746135,2.9014401049210803
051_HC.png,48.20380590671562,30.721422365802855,31.04957567359839,26.31759792845129,3.1008514820757065
051_HC.png,48.13054696039097,30.790855941429932,30.210203000682185,25.876150924318058,3.0745724737032405
052_HC.png,58.293074170884516,30.304673679047745,35.85823988523473,27.203209482856717,0.027819114430858716
052_HC.png,58.4015544925483,30.303835753847608,36.720538378111236,27.715576638043064,0.02246589432369044
053_HC.png,43.87237338747382,28.753488840427334,29.006460146416483,20.915862223631333,0.09408561972891887
053_HC.png,43.95070980072279,28.71909367731208,28.44007006280946,20.533683034401047,0.09387562947696612
054_HC.png,39.99505127297585,26.334462847871254,28.221413839614343,22.520643942361183,0.07167378757535704
054_HC.png,40.14922208775623,26.371494728066022,27.51971761863752,22.189980730804916,0.05563849517782644
055_HC.png,42.957804638327836,28.471425331673622,33.21453201549841,25.682777325866496,0.02526860505488983
055_HC.png,42.97710711891448,28.45367695176834,32.54001793702921,25.34362751577993,0.02213286602937603
056_HC.png,42.493242330593176,23.886203185223582,29.14210538623673,22.008618198970833,0.1130659688179136
056_HC.png,42.437193175841024,23.868795795766097,28.51646595100749,21.63603116854282,0.11506533700629058
057_HC.png,49.92952368754536,35.71799381549021,32.5460655108191,24.689749422858636,3.0729299691009344
057_HC.png,49.79930951649312,35.73608739113821,33.586224618939696,25.188033053953347,3.076287682603306
058_HC.png,69.24294489598645,44.31994469920687,34.0012288520713,25.838942416658472,3.1305839445917325
058_HC.png,69.54920463985064,44.15603978547889,32.78458121736552,25.30687538588442,3.1411536314840935
059_HC.png,45.01392285770882,44.50160167385681,34.560034328629136,28.749538917398556,0.4527946432769072
059_HC.png,44.89719944647525,44.49316526078584,33.384261529895895,28.209494843826793,0.5024197207133347
060_HC.png,54.96797013004714,47.67144649644435,30.62088176471119,24.167149307889613,0.012882642299094802
060_HC.png,54.988557989776844,47.60543200077116,29.903056345939387,23.667935099946884,0.007515041122040099
061_HC.png,101.45430749361286,41.6973910695624,47.02774971047629,38.44146618199165,0.4151010601562527
061_HC.png,100.87486404669424,41.625109287711595,49.170856111544836,39.30187544593069,0.3826387243648408
062_HC.png,40.86010267508454,29.94265390090157,31.844256730654806,24.84033687335858,3.137654637285893
062_HC.png,40.71661580088338,29.932456652736235,32.47297712510993,25.265603424525906,0.0035184352741581856
063_HC.png,42.83056973550604,24.545439265145333,14.44260701142873,11.788422033912537,0.05543862493801599
063_HC.png,42.924252052877755,24.496433555491503,13.814264232966563,11.418652619271073,0.06452799373845643
064_HC.png,73.43807461361777,45.54567640645224,56.11672944178976,44.090068044366056,0.039762859287646085
064_HC.png,73.84677153597755,45.56530911614561,54.588968066907604,43.223202575891975,0.029041904845368595
065_HC.png,89.44344369376236,63.78829533508271,46.737307605859925,39.88580985624532,3.0210854132120346
065_HC.png,89.16594655350738,64.02261267884859,45.156318045225724,39.10521995851097,3.0339793739457623
066_HC.png,37.12331834382772,28.438907811428578,32.250770723530664,26.08571839067134,0.05183803114422886
066_HC.png,37.214187778632976,28.50422108424043,31.349407351012616,25.704057059178858,0.05146119384998265
067_HC.png,57.33173746932485,38.585596653888054,31.255841386967234,25.283688390154957,0.08688789425076171
067_HC.png,57.212897985624096,38.444869150361356,32.40763209985876,25.921083899281196,0.056433981395433104
068_HC.png,91.56470634715515,67.74252707985683,54.686724722309805,42.55950593081023,3.014238159733332
068_HC.png,92.03207782128352,67.90311020176946,52.68968093613858,41.60642883083404,2.9905998087397343
069_HC.png,46.18700995836505,30.83023965980013,31.214393758047873,24.067094000233542,0.03712419927959557
069_HC.png,46.24058091127922,30.78186881769998,30.35639182628554,23.628211551940772,0.027501931945030277
070_HC.png,47.47752349116232,33.4198708291414,30.733816518886318,23.906053261976048,0.0790226474453762
070_HC.png,47.47849435233836,33.454226420522915,30.08481857726824,23.48242784812363,0.07510673537852368
071_HC.png,32.30605377643848,21.321660538683716,19.994469931282687,15.444861308666662,0.010545718442550272
071_HC.png,32.33673664192267,21.29109613494355,19.64666242948414,15.143999049620515,0.006819689761420409
072_HC.png,40.774084845614965,31.069037044516012,27.60160217547222,23.849144803968393,0.0656762156424441
072_HC.png,40.832080543959506,31.058060805039503,28.591048004730037,24.214620588310495,0.07546146843572224
073_HC.png,38.8492750244161,36.53385407214943,18.94643686214973,14.846068990116894,2.884616250524777
073_HC.png,39.18080249194208,36.41478501572423,18.08162802429667,14.402799012933832,2.873328575402531
074_HC.png,43.13732355425543,32.13104662397963,31.105766247734795,23.816144276756674,0.01751933891497726
074_HC.png,43.31975842078488,32.323004104214675,30.174051426306807,23.190627224807674,3.1212174738798693
075_HC.png,52.336721456664726,36.714755965658085,32.79512251258209,25.576080868952605,0.0025106951176722017
075_HC.png,52.31439273661397,36.699102023131395,31.828722627635614,25.10669679587208,0.0008494152296807731
076_HC.png,54.55633748067659,38.59271660846655,32.752261335923755,26.752667935342995,3.056656456943896
076_HC.png,54.77147159613209,38.62035873697756,31.97220699897982,26.251775154359144,3.046353086160543
077_HC.png,48.361405913557874,26.561085319006313,21.490939903930315,14.548143726716626,2.7806220736441096
077_HC.png,47.89304866247288,26.6935797932985,22.923443434165314,15.043504133266312,2.7966572328835855
078_HC.png,24.556337040494185,13.263485025397655,13.685556702315012,10.733920736210086,0.07441977297533775
078_HC.png,24.781348682766236,13.318148935827685,13.020301715888628,10.550091481431956,0.0644933726442854
079_HC.png,89.9389766650379,56.94749774522197,60.91368552539814,42.79770255864422,0.04267369435910269
079_HC.png,90.20479631071895,56.82642158630057,58.27449324298689,41.72058044643615,0.04428277628972856
080_HC.png,46.66589983484702,20.842414604063297,18.560204238798047,14.661561033231898,0.48480650536993214
080_HC.png,46.79638912876223,20.799512187222827,17.81799613232984,14.087752322606374,0.4740425408760499
081_HC.png,62.482408695891756,42.72570442453977,32.040258522246376,27.942772425855825,0.04392032006536878
081_HC.png,62.65478362832758,42.874482186227596,31.323098970626926,27.200303953555537,0.02267441983704364
082_HC.png,40.60543172054926,26.335498118795496,29.696014785374558,23.826677891490757,0.032494560040601826
082_HC.png,40.5097876345898,26.298103748123612,28.869541060734957,23.452151210040874,0.03140519399670491
083_HC.png,47.5821531885259,28.533941030933367,34.37062417417901,25.507817090255486,0.023664982604498615
083_HC.png,47.5887939917819,28.48994355995689,35.104661630712414,25.92616534156587,0.025101225380378348
084_HC.png,36.66858345776383,32.2068094127813,29.897712933663822,23.857598218371486,3.0210221631361454
084_HC.png,36.68794100167794,32.29941254701312,29.421205640988795,23.31342137207705,3.0262484836173713
085_HC.png,57.28931535929251,35.39387177893756,32.732354579255535,25.32066752818528,3.1403992911053287
085_HC.png,57.31633371350864,35.41308899763195,31.739894467029796,24.76604778234638,3.127468578748558
086_HC.png,42.60567435259022,36.523011727241574,28.422471065648377,21.526899058259403,3.0578447594222893
086_HC.png,42.79739803922341,36.4289819921311,27.39985560734963,21.053488239771365,3.0425265231482626
087_HC.png,73.32601523460711,49.56204096324773,56.25500009144525,39.10147443849082,3.0141711812319163
087_HC.png,73.61006334501958,49.716072684694964,54.63246454521554,38.35055135801588,3.0112916383032684
088_HC.png,140.04397421081453,93.41771181340744,57.93988859445932,42.88781753031586,3.132664805509466
088_HC.png,139.74987275249615,93.34617149082727,60.303315063757765,44.417122455523845,3.139228299174021
089_HC.png,60.19575142647345,35.82784205396312,36.070559354209884,27.202402656633993,3.1320880979754095
089_HC.png,60.32307280226488,35.808332063809644,35.178445560529596,26.802076067369278,3.1230149744576186
090_HC.png,39.8763576391964,27.329271982192857,28.82215230163523,21.56315902796573,0.06152607855771911
090_HC.png,39.91228512902776,27.325972160285165,28.324559602157038,21.255563237902468,0.062265238918270606
091_HC.png,42.270130020747104,27.60728501738461,31.60013274997088,24.967949482213545,3.1303866043549577
091_HC.png,42.41756025858915,27.58040869925753,30.89065925164255,24.626449750744186,3.126766835801322
092_HC.png,104.98212299779208,77.74245985009647,32.56847423566877,28.108428317416653,0.4873586126425551
092_HC.png,105.08319738402145,77.52226607153959,31.331884097672038,27.04839811879101,0.4785032025438781
093_HC.png,40.653435769096006,29.378801077818263,31.257455403491935,23.7853662532812,3.1201576689240724
093_HC.png,40.600665916979594,29.40942186914457,31.86812081859142,24.149138907317397,3.124336967622734
094_HC.png,46.62115331341546,34.48213865095913,32.129781479667244,22.86422819396138,3.121749440307613
094_HC.png,46.79573734050852,34.43083044702841,31.36409283506143,22.50594404187591,3.1193794932535512
095_HC.png,50.594460792869036,33.65628108402934,31.835002667646076,25.460024006540497,0.11355106361047153
095_HC.png,50.76660011244657,33.70862007851583,30.954519376720825,24.97252128390174,0.1250780237566615
096_HC.png,63.49752510400806,45.58611796057779,47.708737493112395,37.42304913498461,3.0968275788266513
096_HC.png,63.81696814363239,45.58174229822704,46.64143026388177,36.93050164424139,3.082253163445084
097_HC.png,63.85094708305737,26.592354837950303,16.59345684302073,14.674337329907408,1.534616750753952
097_HC.png,63.972295640109834,26.48984151937778,15.769145746484243,13.938772498297322,1.5017876976804363
098_HC.png,51.082961772431936,37.673048397267635,32.97874164486049,26.767087835151713,3.117481591502706
098_HC.png,50.91896197797533,37.74311927972304,33.997084377984145,27.219419754815874,3.1355290352618463
099_HC.png,99.60798883877868,76.38368735772548,43.35718897768068,32.373342602725224,3.0510378528341016
099_HC.png,100.01746399121274,76.63892633447738,41.05970194395015,31.18500647692129,2.9936523239811828
100_HC.png,42.99885622886691,27.169077587775586,31.445128116699887,22.815370091196012,0.023268970550403834
100_HC.png,43.149536359133364,27.14067679462383,30.630363764393426,22.45338910264956,0.021045231040187667
101_HC.png,44.02051230855096,38.759895958817545,32.20614990642267,22.80491423246447,0.10989534238211976
101_HC.png,44.13759152182981,38.79568982883136,31.045506093151108,22.377178309025503,0.0993399034015907
102_HC.png,46.12959135634832,34.03751131885217,30.76714611828665,24.178533675192675,3.0167087742765983
102_HC.png,46.2878562939436,33.98284622385569,29.77886908797923,23.738351521436233,3.0098025317797505
103_HC.png,31.817311167497856,34.471804505785904,17.852747912652372,10.775074441002614,2.705109073041294
103_HC.png,31.91332791344244,34.40160853960071,18.930436697658703,11.28666436203512,2.7313922093134497
104_HC.png,50.47463010557828,40.91211755991111,31.739551999566242,23.134478454568555,3.1370005649221695
104_HC.png,50.46645782451299,40.921357304097086,32.641239257899656,23.485176832105466,0.0024616929536147437
105_HC.png,110.72607793178372,75.6739136212751,52.63032740211985,41.43419133088906,3.108666794610653
105_HC.png,110.72902874165061,75.45747514871344,50.49343924925991,40.372611747470636,3.1135751336577235
106_HC.png,58.87131419723888,48.49626947207931,33.847428317467426,26.336316631010032,0.08546816307364047
106_HC.png,59.13070649553579,48.40649629473553,32.82682919016052,25.816680983064238,0.08635193308138327
107_HC.png,44.635257045808835,31.77495558404123,30.154892775583217,23.618063462181365,0.0029531793327888674
107_HC.png,44.62001509906425,31.77220407665566,29.42621137555749,23.264478046809288,3.131236152742693
108_HC.png,40.04813984604122,27.573606891363834,29.919034923255317,23.63069807579608,3.0450807609497574
108_HC.png,39.9793023741709,27.576001865840308,29.125317416243863,23.241180083100087,3.0316397869281277
109_HC.png,34.11383653899371,28.550050894499194,30.516712482260754,24.8467733726934,3.090393914265238
109_HC.png,34.078388255391026,28.512615844692945,29.923804942757158,24.46121131599044,3.092929376781048
110_HC.png,100.8190837172325,57.9509020317065,29.231461160349266,22.838640176046557,3.0721270260322755
110_HC.png,100.56085298103483,58.3660523519783,30.77240799792196,23.97557643876646,3.0599932646317107
111_HC.png,34.542488322012176,24.139196865731865,20.68720476757252,16.12438513132673,3.1083112626051275
111_HC.png,34.49290852033062,24.14718176152246,20.252200090219194,15.829209215168708,3.101238705698204
112_HC.png,43.7324056814138,28.857359820350535,30.320980783742197,23.6473625418224,0.1285936627116751
112_HC.png,43.70444032232546,28.818187588587104,29.70961732977483,23.250111223947837,0.12775263643942808
113_HC.png,42.95319639664469,38.48280239137597,17.806492209047803,10.855547642866906,2.0971997106266715
113_HC.png,44.23624392504904,35.52094046242576,12.089946073391209,9.733981209199408,2.235501228012444
114_HC.png,47.13707923372803,37.03061974631542,32.54923687995743,26.97009461556217,3.1072944677009353
114_HC.png,47.27546520193878,36.97087959321011,31.779941623983913,26.556477933375607,3.0993726287223855
115_HC.png,68.04546655327044,46.001290142983514,30.24022152578585,22.985468681095735,2.9561490237204144
115_HC.png,68.00496463921274,46.04004409542382,31.12978459060985,23.567622068823333,2.9703580534004232
116_HC.png,70.03974500696087,38.648426976563755,30.94995462483925,22.857629178706542,0.013090635180229992
116_HC.png,70.13942311675734,38.64282912954021,30.145762604221318,22.331010612213642,0.006190651111943693
117_HC.png,25.37928812594795,14.431909867134072,14.149032106752362,10.806093528374804,0.007692008176475864
117_HC.png,25.585868002023822,14.448050930862422,13.507061299057886,10.62163630265707,3.1303498527319147
118_HC.png,18.66245629824087,16.88502480055263,11.327107080023175,9.870095115904652,2.7846118884312117
118_HC.png,18.562202627734425,16.749554539802702,10.783308043665949,9.43111848059426,2.6830946511013996
119_HC.png,23.280112049305703,20.14632728964315,13.548636197638862,12.328030176175908,0.873848401101705
119_HC.png,23.396424335860882,19.93820731000731,13.06796287905444,11.9489506813876,0.88174467373379
120_HC.png,37.949011019698574,25.4040435316285,27.466964276871728,21.50907023029524,0.015367904228356748
120_HC.png,37.844941274018424,25.3849802098359,28.26455738881751,21.74622552822507,0.029690917203020906
121_HC.png,67.29697173329888,51.56112564083131,33.3716717808211,26.81830165690412,0.04665272334379008
121_HC.png,67.83970658704352,51.45307391353469,31.990125972364844,26.259728693370178,0.0591092598684722
122_HC.png,66.40692681577097,28.761128659594554,29.367252117506062,23.032060270603235,2.7489790593620604
122_HC.png,66.73743378064599,28.731614967467994,28.57828382129379,22.401621580316338,2.7182517730208353
123_HC.png,20.33533990728439,15.427781541196723,12.452706836246126,9.074405718609011,3.106806443431178
123_HC.png,20.35517875109374,15.352558389209836,11.856622767237889,8.863191221137201,3.0785279337122806
124_HC.png,52.38268698711881,31.521440714617196,32.99993793677161,22.87685333180167,3.119597472988774
124_HC.png,52.565014830508616,31.475322363480547,32.35252420248973,22.499137382510185,3.1173405771229867
125_HC.png,34.86097224226428,28.15989358452497,19.375768957083316,15.3798622970992,0.21559833657623678
125_HC.png,34.804176489611635,28.132142957602497,20.28825749429268,15.82271707183064,0.20397843210800307
126_HC.png,38.53036895818096,37.30785203203293,12.125358619327285,10.3877629959427,1.6422340001724829
126_HC.png,38.63618389719861,37.20868644364585,11.713000199340659,9.850963618749109,1.6357002631719206
127_HC.png,26.003988831909183,14.013271764331304,12.944048577644478,11.407752640330619,0.5833204293594347
127_HC.png,26.069354804047013,14.01237249042399,12.529414736737646,11.19397499889935,0.571347522888711
128_HC.png,47.991913346736496,30.939557533245768,33.15242868384058,25.624642908841736,3.0488006643603804
128_HC.png,48.12181483457538,30.993219679771563,32.312768839780055,25.131055935211354,3.038328981796134
129_HC.png,50.15351587004449,34.74340826628891,32.16946505795096,25.74008056057636,0.06082566719102827
129_HC.png,50.250900228215855,34.71428506139589,31.32096365999139,25.336051072274195,0.051019242267084
130_HC.png,44.1166450569485,26.286019470173997,30.97085467132784,23.632477015053194,3.1113025251415043
130_HC.png,44.08474328659325,26.247842308422545,31.741143048740494,24.038975085642402,3.1123586016717755
131_HC.png,53.95136088649896,32.03367187866345,14.974648989869689,11.85680059287585,0.8256760780399157
131_HC.png,54.224416485471956,32.158874180343666,13.67796303274524,11.18843775146138,0.8235506091739234
132_HC.png,38.02631460592628,27.431726087529547,23.387480072422772,17.915116398017123,0.025406689957410435
132_HC.png,38.04338846642369,27.409455834706836,22.808356356653437,17.62788813205421,0.022934344359435376
133_HC.png,58.249551190378035,43.191221904811954,32.76426264554422,26.807091973797952,3.130958385040998
133_HC.png,58.21065337621571,43.244560255994735,31.90395151471995,26.1404709218964,3.113275794351199
134_HC.png,78.44801497486547,60.406884841521105,37.824184053552024,27.887755738217997,3.086384658402178
134_HC.png,78.8216122189856,60.40519164605677,38.55271883667516,28.608625068405665,3.0938325878647484
135_HC.png,54.48992913125613,38.53460883522406,41.7702088948605,33.906130301358374,3.122537602832222
135_HC.png,54.60488723229909,38.456183005701575,43.155712855866355,34.336831292621234,3.1285094752606155
136_HC.png,43.54634895561922,33.53597752066701,30.476933504083576,24.301244840728575,0.11809268537543817
136_HC.png,43.54945863144753,33.59708789171978,29.826281006251858,23.854711114864703,0.11217607353966362
137_HC.png,43.12775477988793,28.576624377700686,31.654559040368326,23.028525041140174,3.1387249617279958
137_HC.png,43.24979434237201,28.540687904999317,30.87301595320639,22.63925557836074,3.1297883252160714
138_HC.png,53.68401764616249,45.502295572467254,34.74919099259483,25.340478346170556,0.004462259564482268
138_HC.png,53.685778789184496,45.4538128655778,33.98335014694159,24.798973682096864,3.138735481214302
139_HC.png,50.967479510630774,33.88089392617269,31.67742274192892,25.375357129395038,0.3080788691161649
139_HC.png,50.99116610667347,33.8622992172114,30.861675381980834,24.926583862519497,0.3304510201694846
140_HC.png,48.26912916437061,32.93811903478295,28.33218968054568,22.71189489946667,3.134191462604354
140_HC.png,48.299012915480084,32.988634927159744,29.0759342553689,23.154641126561966,0.002726544324023124
141_HC.png,42.286887687236664,30.12608943552381,32.9038566395729,23.777371272733482,0.020964404101103763
141_HC.png,42.236386278487366,30.051935912978756,32.17497311670385,23.342508961259547,0.011505654857469332
142_HC.png,48.04447663982218,38.68539954417181,32.26476340330595,25.050313807417904,3.0127534474256126
142_HC.png,48.09653078466302,38.69011317279283,31.46740655761761,24.584211910362225,3.000786266751233
143_HC.png,41.60761343829542,30.3402882847062,27.96973080270613,24.089995803644978,2.871627348098188
143_HC.png,41.62476148480113,30.35849493054824,26.86423109618269,23.47493696181289,2.821451395790278
144_HC.png,27.415118655262606,16.185911251259512,14.824083551068808,12.394152852248087,1.0658769630824134
144_HC.png,27.574559574792694,16.36135704968124,14.230589671897432,12.043390075407032,1.1003744865788638
145_HC.png,44.73848676427923,28.78154870676965,27.07693932686436,22.595331170567782,3.1396248438603336
